"","prot","annot","sulf_id","blast","id"
"1855","R2_26_20339","GH29",31.6,"nr_id",70.1
"1856","R2_26_20339","GH29",31.6,"self_id",70.3
"1857","R2_26_20339","GH29",31.6,"dbCAN_id",70.1
"1858","R2_8_10978","GH29",33.9,"nr_id",99.8
"1859","R2_8_10978","GH29",33.9,"self_id",100
"1860","R2_8_10978","GH29",33.9,"dbCAN_id",99.8
"1861","F6GI4_02210","GH30",NA,"nr_id",38.3
"1862","F6GI4_02210","GH30",NA,"self_id",51.2
"1863","F6GI4_02210","GH30",NA,"dbCAN_id",35.1
"1864","R1_29_04840","GH30",NA,"nr_id",69
"1865","R1_29_04840","GH30",NA,"self_id",NA
"1866","R1_29_04840","GH30",NA,"dbCAN_id",69
"1867","R2_24_14754","GH30",NA,"nr_id",44.7
"1868","R2_24_14754","GH30",NA,"self_id",43.2
"1869","R2_24_14754","GH30",NA,"dbCAN_id",44
"1870","R2_26_02905","GH30",25.1,"nr_id",49.2
"1871","R2_26_02905","GH30",25.1,"self_id",42.6
"1872","R2_26_02905","GH30",25.1,"dbCAN_id",38.1
"1873","F5HG3_16926","GH50",NA,"nr_id",56.9
"1874","F5HG3_16926","GH50",NA,"self_id",43.7
"1875","F5HG3_16926","GH50",NA,"dbCAN_id",42.9
"1876","F6GI4_05681","GH50",33.6,"nr_id",66.2
"1877","F6GI4_05681","GH50",33.6,"self_id",100
"1878","F6GI4_05681","GH50",33.6,"dbCAN_id",66.2
"1879","F6HG2_09657","GH50",27.9,"nr_id",44.5
"1880","F6HG2_09657","GH50",27.9,"self_id",100
"1881","F6HG2_09657","GH50",27.9,"dbCAN_id",40.9
"1882","F6HG2_25142","GH50",28.1,"nr_id",47.2
"1883","F6HG2_25142","GH50",28.1,"self_id",100
"1884","F6HG2_25142","GH50",28.1,"dbCAN_id",37.4
"1885","F6HG2_25143","GH50",30,"nr_id",41.4
"1886","F6HG2_25143","GH50",30,"self_id",100
"1887","F6HG2_25143","GH50",30,"dbCAN_id",39.1
"1888","F6HG2_28870","GH50",NA,"nr_id",51.6
"1889","F6HG2_28870","GH50",NA,"self_id",100
"1890","F6HG2_28870","GH50",NA,"dbCAN_id",37.9
"1891","F6HG3_04267","GH50",29.4,"nr_id",49.5
"1892","F6HG3_04267","GH50",29.4,"self_id",100
"1893","F6HG3_04267","GH50",29.4,"dbCAN_id",49.5
"1894","F6HG3_04268","GH50",30,"nr_id",41.4
"1895","F6HG3_04268","GH50",30,"self_id",100
"1896","F6HG3_04268","GH50",30,"dbCAN_id",39.1
"1897","F6HG3_04269","GH50",28.1,"nr_id",47.2
"1898","F6HG3_04269","GH50",28.1,"self_id",100
"1899","F6HG3_04269","GH50",28.1,"dbCAN_id",37.4
"1900","F6HG3_10878","GH50",29.4,"nr_id",49.5
"1901","F6HG3_10878","GH50",29.4,"self_id",100
"1902","F6HG3_10878","GH50",29.4,"dbCAN_id",49.5
"1903","F6HG3_10879","GH50",30,"nr_id",41.4
"1904","F6HG3_10879","GH50",30,"self_id",100
"1905","F6HG3_10879","GH50",30,"dbCAN_id",39.1
"1906","F6HG3_10880","GH50",28.1,"nr_id",47.2
"1907","F6HG3_10880","GH50",28.1,"self_id",100
"1908","F6HG3_10880","GH50",28.1,"dbCAN_id",37.4
"1909","F6HG3_11321","GH50",27.9,"nr_id",44.5
"1910","F6HG3_11321","GH50",27.9,"self_id",100
"1911","F6HG3_11321","GH50",27.9,"dbCAN_id",40.9
"1912","F6HG3_14542","GH50",NA,"nr_id",51.6
"1913","F6HG3_14542","GH50",NA,"self_id",100
"1914","F6HG3_14542","GH50",NA,"dbCAN_id",37.9
"1915","F6HG3_20155","GH50",33.6,"nr_id",66.2
"1916","F6HG3_20155","GH50",33.6,"self_id",100
"1917","F6HG3_20155","GH50",33.6,"dbCAN_id",66.2
"1918","F7GI3_10583","GH50",28.5,"nr_id",48.7
"1919","F7GI3_10583","GH50",28.5,"self_id",39.7
"1920","F7GI3_10583","GH50",28.5,"dbCAN_id",47.9
"1921","F7GI3_28716","GH50",27.4,"nr_id",43.9
"1922","F7GI3_28716","GH50",27.4,"self_id",39.7
"1923","F7GI3_28716","GH50",27.4,"dbCAN_id",41.9
"1924","R1_12_00687","GH50",29.2,"nr_id",48.4
"1925","R1_12_00687","GH50",29.2,"self_id",52.7
"1926","R1_12_00687","GH50",29.2,"dbCAN_id",42.9
"1927","R1_25_02240","GH50",25.9,"nr_id",49.6
"1928","R1_25_02240","GH50",25.9,"self_id",49.8
"1929","R1_25_02240","GH50",25.9,"dbCAN_id",49.6
"1930","R1_25_08304","GH50",27.9,"nr_id",40.7
"1931","R1_25_08304","GH50",27.9,"self_id",39.6
"1932","R1_25_08304","GH50",27.9,"dbCAN_id",45.8
"1933","R1_25_15994","GH50",26.3,"nr_id",98.6
"1934","R1_25_15994","GH50",26.3,"self_id",98.5
"1935","R1_25_15994","GH50",26.3,"dbCAN_id",55.3
"1936","R1_25_15995","GH50",27.6,"nr_id",93.9
"1937","R1_25_15995","GH50",27.6,"self_id",99.1
"1938","R1_25_15995","GH50",27.6,"dbCAN_id",72.4
"1939","R1_25_15997","GH50",31.5,"nr_id",93.5
"1940","R1_25_15997","GH50",31.5,"self_id",99.2
"1941","R1_25_15997","GH50",31.5,"dbCAN_id",76.1
"1942","R1_25_15999","GH50",27.5,"nr_id",83
"1943","R1_25_15999","GH50",27.5,"self_id",96.5
"1944","R1_25_15999","GH50",27.5,"dbCAN_id",47.1
"1945","R1_28_05790","GH50",22.3,"nr_id",72.9
"1946","R1_28_05790","GH50",22.3,"self_id",35.4
"1947","R1_28_05790","GH50",22.3,"dbCAN_id",72.9
"1948","R1_28_17909","GH50",24,"nr_id",49.5
"1949","R1_28_17909","GH50",24,"self_id",56.5
"1950","R1_28_17909","GH50",24,"dbCAN_id",49.3
"1951","R1_28_17910","GH50",NA,"nr_id",48.5
"1952","R1_28_17910","GH50",NA,"self_id",75.2
"1953","R1_28_17910","GH50",NA,"dbCAN_id",48.3
"1954","R1_28_17911","GH50",NA,"nr_id",47.1
"1955","R1_28_17911","GH50",NA,"self_id",75.2
"1956","R1_28_17911","GH50",NA,"dbCAN_id",45.8
"1957","R1_6_00522","GH50",28.1,"nr_id",58.5
"1958","R1_6_00522","GH50",28.1,"self_id",39.7
"1959","R1_6_00522","GH50",28.1,"dbCAN_id",46.5
"1960","R1_6_18379","GH50",27.9,"nr_id",87.6
"1961","R1_6_18379","GH50",27.9,"self_id",47.2
"1962","R1_6_18379","GH50",27.9,"dbCAN_id",67.2
"1963","R1_6_21214","GH50",26.8,"nr_id",83.9
"1964","R1_6_21214","GH50",26.8,"self_id",96.5
"1965","R1_6_21214","GH50",26.8,"dbCAN_id",46.8
"1966","R1_6_24752","GH50",31.1,"nr_id",55.1
"1967","R1_6_24752","GH50",31.1,"self_id",80.8
"1968","R1_6_24752","GH50",31.1,"dbCAN_id",55.1
"1969","R1_6_26999","GH50",28.6,"nr_id",53.4
"1970","R1_6_26999","GH50",28.6,"self_id",80.8
"1971","R1_6_26999","GH50",28.6,"dbCAN_id",52.9
"1972","R1_6_31510","GH50",27.9,"nr_id",91.7
"1973","R1_6_31510","GH50",27.9,"self_id",99.2
"1974","R1_6_31510","GH50",27.9,"dbCAN_id",71.9
"1975","R1_6_31512","GH50",27.6,"nr_id",93.9
"1976","R1_6_31512","GH50",27.6,"self_id",99.1
"1977","R1_6_31512","GH50",27.6,"dbCAN_id",72.2
"1978","R1_6_31514","GH50",26.3,"nr_id",98.8
"1979","R1_6_31514","GH50",26.3,"self_id",98.5
"1980","R1_6_31514","GH50",26.3,"dbCAN_id",55.3
"1981","R2_26_09465","GH50",26.1,"nr_id",99.2
"1982","R2_26_09465","GH50",26.1,"self_id",47.3
"1983","R2_26_09465","GH50",26.1,"dbCAN_id",99.2
"1984","R2_26_09466","GH50",29.3,"nr_id",97.7
"1985","R2_26_09466","GH50",29.3,"self_id",50
"1986","R2_26_09466","GH50",29.3,"dbCAN_id",97.7
"1987","R2_26_20200","GH50",29.7,"nr_id",96.9
"1988","R2_26_20200","GH50",29.7,"self_id",43.2
"1989","R2_26_20200","GH50",29.7,"dbCAN_id",96.9
"1990","F5HG2_04768","GH82",NA,"nr_id",31
"1991","F5HG2_04768","GH82",NA,"self_id",100
"1992","F5HG2_04768","GH82",NA,"dbCAN_id",31.1
"1993","F5HG2_04776","GH82",NA,"nr_id",41.3
"1994","F5HG2_04776","GH82",NA,"self_id",100
"1995","F5HG2_04776","GH82",NA,"dbCAN_id",34.9
"1996","F5HG2_11561","GH82",NA,"nr_id",40.5
"1997","F5HG2_11561","GH82",NA,"self_id",100
"1998","F5HG2_11561","GH82",NA,"dbCAN_id",41.1
"1999","F5HG3_07204","GH82",NA,"nr_id",41.3
"2000","F5HG3_07204","GH82",NA,"self_id",100
"2001","F5HG3_07204","GH82",NA,"dbCAN_id",34.9
"2002","F5HG3_07212","GH82",NA,"nr_id",31
"2003","F5HG3_07212","GH82",NA,"self_id",100
"2004","F5HG3_07212","GH82",NA,"dbCAN_id",31.1
"2005","F5HG3_09061","GH82",NA,"nr_id",40.5
"2006","F5HG3_09061","GH82",NA,"self_id",100
"2007","F5HG3_09061","GH82",NA,"dbCAN_id",41.1
"2008","F5HG3_30684","GH82",NA,"nr_id",45.9
"2009","F5HG3_30684","GH82",NA,"self_id",88.3
"2010","F5HG3_30684","GH82",NA,"dbCAN_id",43.5
"2011","F6GI4_00071","GH82",NA,"nr_id",41
"2012","F6GI4_00071","GH82",NA,"self_id",100
"2013","F6GI4_00071","GH82",NA,"dbCAN_id",31.8
"2014","F6GI4_00072","GH82",NA,"nr_id",41.8
"2015","F6GI4_00072","GH82",NA,"self_id",100
"2016","F6GI4_00072","GH82",NA,"dbCAN_id",33.9
"2017","F6GI4_00149","GH82",NA,"nr_id",50.7
"2018","F6GI4_00149","GH82",NA,"self_id",39.1
"2019","F6GI4_00149","GH82",NA,"dbCAN_id",34.8
"2020","F6GI4_00158","GH82",NA,"nr_id",41.6
"2021","F6GI4_00158","GH82",NA,"self_id",39.1
"2022","F6GI4_00158","GH82",NA,"dbCAN_id",34.1
"2023","F6HG2_14800","GH82",NA,"nr_id",36.2
"2024","F6HG2_14800","GH82",NA,"self_id",98.9
"2025","F6HG2_14800","GH82",NA,"dbCAN_id",34.5
"2026","F6HG2_14801","GH82",NA,"nr_id",37.7
"2027","F6HG2_14801","GH82",NA,"self_id",99.7
"2028","F6HG2_14801","GH82",NA,"dbCAN_id",37.7
"2029","F6HG2_14802","GH82",NA,"nr_id",37.6
"2030","F6HG2_14802","GH82",NA,"self_id",100
"2031","F6HG2_14802","GH82",NA,"dbCAN_id",36.1
"2032","F6HG3_11086","GH82",NA,"nr_id",41.5
"2033","F6HG3_11086","GH82",NA,"self_id",NA
"2034","F6HG3_11086","GH82",NA,"dbCAN_id",NA
"2035","F6HG3_34494","GH82",NA,"nr_id",37.6
"2036","F6HG3_34494","GH82",NA,"self_id",100
"2037","F6HG3_34494","GH82",NA,"dbCAN_id",36.1
"2038","F6HG3_34495","GH82",NA,"nr_id",37.7
"2039","F6HG3_34495","GH82",NA,"self_id",99.7
"2040","F6HG3_34495","GH82",NA,"dbCAN_id",37.7
"2041","F6HG3_34496","GH82",NA,"nr_id",36.7
"2042","F6HG3_34496","GH82",NA,"self_id",98.9
"2043","F6HG3_34496","GH82",NA,"dbCAN_id",34.5
"2044","F6HG3_54397","GH82",NA,"nr_id",41
"2045","F6HG3_54397","GH82",NA,"self_id",100
"2046","F6HG3_54397","GH82",NA,"dbCAN_id",31.8
"2047","F6HG3_54398","GH82",NA,"nr_id",41.8
"2048","F6HG3_54398","GH82",NA,"self_id",100
"2049","F6HG3_54398","GH82",NA,"dbCAN_id",33.9
"2050","F7HG2_01248","GH82",NA,"nr_id",47.9
"2051","F7HG2_01248","GH82",NA,"self_id",88.3
"2052","F7HG2_01248","GH82",NA,"dbCAN_id",43.3
"2053","F7HG3_07050","GH82",NA,"nr_id",39.1
"2054","F7HG3_07050","GH82",NA,"self_id",100
"2055","F7HG3_07050","GH82",NA,"dbCAN_id",37.7
"2056","R1_12_04919","GH82",NA,"nr_id",39.8
"2057","R1_12_04919","GH82",NA,"self_id",100
"2058","R1_12_04919","GH82",NA,"dbCAN_id",38.4
"2059","R1_12_08532","GH82",NA,"nr_id",52.5
"2060","R1_12_08532","GH82",NA,"self_id",100
"2061","R1_12_08532","GH82",NA,"dbCAN_id",41.1
"2062","R1_28_17194","GH82",NA,"nr_id",39.1
"2063","R1_28_17194","GH82",NA,"self_id",100
"2064","R1_28_17194","GH82",NA,"dbCAN_id",37.7
"2065","R1_6_06479","GH82",NA,"nr_id",41.5
"2066","R1_6_06479","GH82",NA,"self_id",85.3
"2067","R1_6_06479","GH82",NA,"dbCAN_id",40.1
"2068","R1_6_06540","GH82",NA,"nr_id",52.5
"2069","R1_6_06540","GH82",NA,"self_id",100
"2070","R1_6_06540","GH82",NA,"dbCAN_id",41.1
"2071","R1_6_11986","GH82",NA,"nr_id",42.7
"2072","R1_6_11986","GH82",NA,"self_id",85.9
"2073","R1_6_11986","GH82",NA,"dbCAN_id",39.9
"2074","R1_6_17068","GH82",NA,"nr_id",39.8
"2075","R1_6_17068","GH82",NA,"self_id",100
"2076","R1_6_17068","GH82",NA,"dbCAN_id",38.4
"2077","R1_6_20385","GH82",NA,"nr_id",51.2
"2078","R1_6_20385","GH82",NA,"self_id",84.4
"2079","R1_6_20385","GH82",NA,"dbCAN_id",41.8
"2080","R1_6_32305","GH82",NA,"nr_id",40.2
"2081","R1_6_32305","GH82",NA,"self_id",87.1
"2082","R1_6_32305","GH82",NA,"dbCAN_id",37.7
"2083","F5HG2_06032","GH86",NA,"nr_id",61.5
"2084","F5HG2_06032","GH86",NA,"self_id",100
"2085","F5HG2_06032","GH86",NA,"dbCAN_id",61.5
"2086","F5HG3_05840","GH86",NA,"nr_id",61.5
"2087","F5HG3_05840","GH86",NA,"self_id",100
"2088","F5HG3_05840","GH86",NA,"dbCAN_id",61.5
"2089","F6GI4_06630","GH86",NA,"nr_id",69.1
"2090","F6GI4_06630","GH86",NA,"self_id",100
"2091","F6GI4_06630","GH86",NA,"dbCAN_id",69.1
"2092","F6GI4_07378","GH86",NA,"nr_id",55.9
"2093","F6GI4_07378","GH86",NA,"self_id",99.8
"2094","F6GI4_07378","GH86",NA,"dbCAN_id",55.2
"2095","F6GI4_07963","GH86",NA,"nr_id",66.6
"2096","F6GI4_07963","GH86",NA,"self_id",100
"2097","F6GI4_07963","GH86",NA,"dbCAN_id",66.6
"2098","F6GI4_08415","GH86",NA,"nr_id",74.7
"2099","F6GI4_08415","GH86",NA,"self_id",99.9
"2100","F6GI4_08415","GH86",NA,"dbCAN_id",67.9
"2101","F6GI4_13335","GH86",NA,"nr_id",55.4
"2102","F6GI4_13335","GH86",NA,"self_id",99.8
"2103","F6GI4_13335","GH86",NA,"dbCAN_id",54
"2104","F6GI4_40909","GH86",NA,"nr_id",66.5
"2105","F6GI4_40909","GH86",NA,"self_id",62.2
"2106","F6GI4_40909","GH86",NA,"dbCAN_id",66.9
"2107","F6GI4_51016","GH86",NA,"nr_id",67.3
"2108","F6GI4_51016","GH86",NA,"self_id",64.9
"2109","F6GI4_51016","GH86",NA,"dbCAN_id",67.3
"2110","F6HG2_05634","GH86",NA,"nr_id",51
"2111","F6HG2_05634","GH86",NA,"self_id",42
"2112","F6HG2_05634","GH86",NA,"dbCAN_id",42.4
"2113","F6HG2_05635","GH86",NA,"nr_id",58.3
"2114","F6HG2_05635","GH86",NA,"self_id",54.9
"2115","F6HG2_05635","GH86",NA,"dbCAN_id",56.4
"2116","F6HG2_64945","GH86",NA,"nr_id",55.6
"2117","F6HG2_64945","GH86",NA,"self_id",74
"2118","F6HG2_64945","GH86",NA,"dbCAN_id",55.6
"2119","F6HG3_10496","GH86",NA,"nr_id",51.3
"2120","F6HG3_10496","GH86",NA,"self_id",NA
"2121","F6HG3_10496","GH86",NA,"dbCAN_id",NA
"2122","F6HG3_20157","GH86",NA,"nr_id",66.9
"2123","F6HG3_20157","GH86",NA,"self_id",59.8
"2124","F6HG3_20157","GH86",NA,"dbCAN_id",62.6
"2125","F6HG3_26041","GH86",NA,"nr_id",66.6
"2126","F6HG3_26041","GH86",NA,"self_id",100
"2127","F6HG3_26041","GH86",NA,"dbCAN_id",66.6
"2128","F6HG3_41619","GH86",NA,"nr_id",61.4
"2129","F6HG3_41619","GH86",NA,"self_id",99.8
"2130","F6HG3_41619","GH86",NA,"dbCAN_id",59.8
"2131","F6HG3_45689","GH86",NA,"nr_id",74.8
"2132","F6HG3_45689","GH86",NA,"self_id",99.9
"2133","F6HG3_45689","GH86",NA,"dbCAN_id",68
"2134","F6HG3_47524","GH86",NA,"nr_id",54.7
"2135","F6HG3_47524","GH86",NA,"self_id",99.8
"2136","F6HG3_47524","GH86",NA,"dbCAN_id",53.7
"2137","F6HG3_51932","GH86",NA,"nr_id",69.1
"2138","F6HG3_51932","GH86",NA,"self_id",100
"2139","F6HG3_51932","GH86",NA,"dbCAN_id",69.1
"2140","F7HG2_03352","GH86",NA,"nr_id",59.7
"2141","F7HG2_03352","GH86",NA,"self_id",100
"2142","F7HG2_03352","GH86",NA,"dbCAN_id",43
"2143","F7HG2_03362","GH86",NA,"nr_id",44.8
"2144","F7HG2_03362","GH86",NA,"self_id",100
"2145","F7HG2_03362","GH86",NA,"dbCAN_id",44.9
"2146","F7HG2_03467","GH86",NA,"nr_id",38.2
"2147","F7HG2_03467","GH86",NA,"self_id",100
"2148","F7HG2_03467","GH86",NA,"dbCAN_id",37
"2149","F7HG2_05110","GH86",NA,"nr_id",62.3
"2150","F7HG2_05110","GH86",NA,"self_id",100
"2151","F7HG2_05110","GH86",NA,"dbCAN_id",62.3
"2152","F7HG2_09181","GH86",NA,"nr_id",62.1
"2153","F7HG2_09181","GH86",NA,"self_id",100
"2154","F7HG2_09181","GH86",NA,"dbCAN_id",45.6
"2155","F7HG2_10410","GH86",NA,"nr_id",45.5
"2156","F7HG2_10410","GH86",NA,"self_id",61.5
"2157","F7HG2_10410","GH86",NA,"dbCAN_id",40.4
"2158","F7HG2_11585","GH86",NA,"nr_id",42.8
"2159","F7HG2_11585","GH86",NA,"self_id",100
"2160","F7HG2_11585","GH86",NA,"dbCAN_id",43.6
"2161","F7HG2_18068","GH86",NA,"nr_id",45.2
"2162","F7HG2_18068","GH86",NA,"self_id",100
"2163","F7HG2_18068","GH86",NA,"dbCAN_id",40.6
"2164","F7HG2_18838","GH86",NA,"nr_id",44.7
"2165","F7HG2_18838","GH86",NA,"self_id",88.2
"2166","F7HG2_18838","GH86",NA,"dbCAN_id",44.7
"2167","F7HG2_18840","GH86",NA,"nr_id",44.8
"2168","F7HG2_18840","GH86",NA,"self_id",85.2
"2169","F7HG2_18840","GH86",NA,"dbCAN_id",43.7
"2170","F7HG2_19375","GH86",NA,"nr_id",58.7
"2171","F7HG2_19375","GH86",NA,"self_id",100
"2172","F7HG2_19375","GH86",NA,"dbCAN_id",58.7
"2173","F7HG2_22228","GH86",NA,"nr_id",46.7
"2174","F7HG2_22228","GH86",NA,"self_id",100
"2175","F7HG2_22228","GH86",NA,"dbCAN_id",46.7
"2176","F7HG2_25806","GH86",NA,"nr_id",34.9
"2177","F7HG2_25806","GH86",NA,"self_id",43.9
"2178","F7HG2_25806","GH86",NA,"dbCAN_id",34.8
"2179","F7HG2_40871","GH86",NA,"nr_id",57.5
"2180","F7HG2_40871","GH86",NA,"self_id",100
"2181","F7HG2_40871","GH86",NA,"dbCAN_id",59.3
"2182","F7HG2_54937","GH86",NA,"nr_id",61
"2183","F7HG2_54937","GH86",NA,"self_id",85.7
"2184","F7HG2_54937","GH86",NA,"dbCAN_id",45.4
"2185","F7HG2_61735","GH86",NA,"nr_id",48.9
"2186","F7HG2_61735","GH86",NA,"self_id",100
"2187","F7HG2_61735","GH86",NA,"dbCAN_id",36.8
"2188","F7HG2_61736","GH86",NA,"nr_id",36.6
"2189","F7HG2_61736","GH86",NA,"self_id",99.3
"2190","F7HG2_61736","GH86",NA,"dbCAN_id",NA
"2191","F7HG2_93930","GH86",NA,"nr_id",51.7
"2192","F7HG2_93930","GH86",NA,"self_id",64.9
"2193","F7HG2_93930","GH86",NA,"dbCAN_id",51.7
"2194","F7HG3_02284","GH86",NA,"nr_id",44.8
"2195","F7HG3_02284","GH86",NA,"self_id",100
"2196","F7HG3_02284","GH86",NA,"dbCAN_id",44.9
"2197","F7HG3_02294","GH86",NA,"nr_id",59.7
"2198","F7HG3_02294","GH86",NA,"self_id",100
"2199","F7HG3_02294","GH86",NA,"dbCAN_id",43
"2200","F7HG3_05997","GH86",NA,"nr_id",62.1
"2201","F7HG3_05997","GH86",NA,"self_id",100
"2202","F7HG3_05997","GH86",NA,"dbCAN_id",45.6
"2203","F7HG3_08362","GH86",NA,"nr_id",38.2
"2204","F7HG3_08362","GH86",NA,"self_id",100
"2205","F7HG3_08362","GH86",NA,"dbCAN_id",37
"2206","F7HG3_08980","GH86",NA,"nr_id",58.7
"2207","F7HG3_08980","GH86",NA,"self_id",100
"2208","F7HG3_08980","GH86",NA,"dbCAN_id",58.7
"2209","F7HG3_10567","GH86",NA,"nr_id",42.8
"2210","F7HG3_10567","GH86",NA,"self_id",100
"2211","F7HG3_10567","GH86",NA,"dbCAN_id",43.6
"2212","F7HG3_11473","GH86",NA,"nr_id",46.7
"2213","F7HG3_11473","GH86",NA,"self_id",100
"2214","F7HG3_11473","GH86",NA,"dbCAN_id",46.7
"2215","F7HG3_13633","GH86",NA,"nr_id",45.2
"2216","F7HG3_13633","GH86",NA,"self_id",100
"2217","F7HG3_13633","GH86",NA,"dbCAN_id",40.6
"2218","R1_25_08434","GH86",NA,"nr_id",55.7
"2219","R1_25_08434","GH86",NA,"self_id",81.1
"2220","R1_25_08434","GH86",NA,"dbCAN_id",57.3
"2221","R1_25_14024","GH86",NA,"nr_id",44.5
"2222","R1_25_14024","GH86",NA,"self_id",70.2
"2223","R1_25_14024","GH86",NA,"dbCAN_id",36.3
"2224","R1_25_19932","GH86",NA,"nr_id",60.5
"2225","R1_25_19932","GH86",NA,"self_id",57.3
"2226","R1_25_19932","GH86",NA,"dbCAN_id",48.5
"2227","R1_25_29787","GH86",NA,"nr_id",53.2
"2228","R1_25_29787","GH86",NA,"self_id",72.2
"2229","R1_25_29787","GH86",NA,"dbCAN_id",49.2
"2230","R1_28_02501","GH86",NA,"nr_id",62.3
"2231","R1_28_02501","GH86",NA,"self_id",100
"2232","R1_28_02501","GH86",NA,"dbCAN_id",62.3
"2233","R1_28_05634","GH86",NA,"nr_id",59.7
"2234","R1_28_05634","GH86",NA,"self_id",100
"2235","R1_28_05634","GH86",NA,"dbCAN_id",43
"2236","R1_28_05644","GH86",NA,"nr_id",44.8
"2237","R1_28_05644","GH86",NA,"self_id",100
"2238","R1_28_05644","GH86",NA,"dbCAN_id",44.9
"2239","R1_28_07742","GH86",NA,"nr_id",43.3
"2240","R1_28_07742","GH86",NA,"self_id",70.2
"2241","R1_28_07742","GH86",NA,"dbCAN_id",37.1
"2242","R1_28_08047","GH86",NA,"nr_id",46.7
"2243","R1_28_08047","GH86",NA,"self_id",100
"2244","R1_28_08047","GH86",NA,"dbCAN_id",46.7
"2245","R1_28_08587","GH86",NA,"nr_id",45.2
"2246","R1_28_08587","GH86",NA,"self_id",100
"2247","R1_28_08587","GH86",NA,"dbCAN_id",40.6
"2248","R1_28_25328","GH86",NA,"nr_id",61.8
"2249","R1_28_25328","GH86",NA,"self_id",76.2
"2250","R1_28_25328","GH86",NA,"dbCAN_id",61.7
"2251","R1_28_27381","GH86",NA,"nr_id",57.5
"2252","R1_28_27381","GH86",NA,"self_id",81.1
"2253","R1_28_27381","GH86",NA,"dbCAN_id",57.2
"2254","R1_28_27516","GH86",NA,"nr_id",48.9
"2255","R1_28_27516","GH86",NA,"self_id",100
"2256","R1_28_27516","GH86",NA,"dbCAN_id",36.8
"2257","R1_28_27517","GH86",NA,"nr_id",46.1
"2258","R1_28_27517","GH86",NA,"self_id",61.1
"2259","R1_28_27517","GH86",NA,"dbCAN_id",35.4
"2260","R1_28_29926","GH86",NA,"nr_id",52.4
"2261","R1_28_29926","GH86",NA,"self_id",72.2
"2262","R1_28_29926","GH86",NA,"dbCAN_id",46.6
"2263","R1_28_38030","GH86",NA,"nr_id",63.9
"2264","R1_28_38030","GH86",NA,"self_id",87.9
"2265","R1_28_38030","GH86",NA,"dbCAN_id",63.7
"2266","R1_28_38714","GH86",NA,"nr_id",46.7
"2267","R1_28_38714","GH86",NA,"self_id",70.1
"2268","R1_28_38714","GH86",NA,"dbCAN_id",36.4
"2269","R1_28_39869","GH86",NA,"nr_id",44.6
"2270","R1_28_39869","GH86",NA,"self_id",70.5
"2271","R1_28_39869","GH86",NA,"dbCAN_id",36.3
"2272","R1_28_41579","GH86",NA,"nr_id",35
"2273","R1_28_41579","GH86",NA,"self_id",99.3
"2274","R1_28_41579","GH86",NA,"dbCAN_id",34.6
"2275","R1_28_43065","GH86",NA,"nr_id",61.4
"2276","R1_28_43065","GH86",NA,"self_id",62.8
"2277","R1_28_43065","GH86",NA,"dbCAN_id",45.7
"2278","R1_28_46644","GH86",NA,"nr_id",57.5
"2279","R1_28_46644","GH86",NA,"self_id",100
"2280","R1_28_46644","GH86",NA,"dbCAN_id",59.3
"2281","R1_28_58490","GH86",NA,"nr_id",61.7
"2282","R1_28_58490","GH86",NA,"self_id",43.6
"2283","R1_28_58490","GH86",NA,"dbCAN_id",45.1
"2284","R1_28_76432","GH86",NA,"nr_id",62.1
"2285","R1_28_76432","GH86",NA,"self_id",100
"2286","R1_28_76432","GH86",NA,"dbCAN_id",45.6
"2287","R1_6_16615","GH86",NA,"nr_id",53.3
"2288","R1_6_16615","GH86",NA,"self_id",56.5
"2289","R1_6_16615","GH86",NA,"dbCAN_id",54.4
"2290","R1_6_36026","GH86",NA,"nr_id",42.3
"2291","R1_6_36026","GH86",NA,"self_id",67.7
"2292","R1_6_36026","GH86",NA,"dbCAN_id",42.1
"2293","R1_6_43764","GH86",NA,"nr_id",62.2
"2294","R1_6_43764","GH86",NA,"self_id",64.9
"2295","R1_6_43764","GH86",NA,"dbCAN_id",48
"2296","R2_26_16226","GH86",NA,"nr_id",98.6
"2297","R2_26_16226","GH86",NA,"self_id",37
"2298","R2_26_16226","GH86",NA,"dbCAN_id",98.6
"2299","R2_26_18192","GH86",NA,"nr_id",99.1
"2300","R2_26_18192","GH86",NA,"self_id",37.1
"2301","R2_26_18192","GH86",NA,"dbCAN_id",99.1
"2302","F5HG3_19314","GH95",37.1,"nr_id",59.3
"2303","F5HG3_19314","GH95",37.1,"self_id",61.8
"2304","F5HG3_19314","GH95",37.1,"dbCAN_id",58.6
"2305","F6HG3_40952","GH95",NA,"nr_id",54.1
"2306","F6HG3_40952","GH95",NA,"self_id",45.9
"2307","F6HG3_40952","GH95",NA,"dbCAN_id",43.9
"2308","F6HG3_40954","GH95",30.2,"nr_id",48.5
"2309","F6HG3_40954","GH95",30.2,"self_id",35.8
"2310","F6HG3_40954","GH95",30.2,"dbCAN_id",35.3
"2311","F7HG2_10415","GH95",38.9,"nr_id",58.5
"2312","F7HG2_10415","GH95",38.9,"self_id",42.3
"2313","F7HG2_10415","GH95",38.9,"dbCAN_id",56.4
"2314","F7HG2_19383","GH95",35.5,"nr_id",59.8
"2315","F7HG2_19383","GH95",35.5,"self_id",57.1
"2316","F7HG2_19383","GH95",35.5,"dbCAN_id",58.5
"2317","F7HG2_28268","GH95",22.9,"nr_id",48
"2318","F7HG2_28268","GH95",22.9,"self_id",100
